Year,ISIN,Weight
2021,US1890541097,0.07849123405804073
2021,US2091151041,0.04459339654539846
2021,US3029411093,0.02750246044829119
2021,US3379321074,0.045444433671078366
2021,US4198701009,0.017019865738062932
2021,US4404521001,0.036247634888571245
2021,US5324571083,0.03484504838232154
2021,US55261F1049,0.008505234303174906
2021,US57667L1070,0.042248148605110974
2021,US6200763075,0.02402407113444376
2021,US6516391066,0.024491730992455333
2021,US65339F1012,0.07785935368795294
2021,US6541061031,0.0006027063905714306
2021,US67066G1040,0.011184616563725085
2021,US6866881021,0.00038997911339238537
2021,US74460D1090,0.014248558732249042
2021,US74762E1029,0.011059021279144363
2021,US75886F1075,0.02952834361334307
2021,US7611521078,0.007676641319672967
2021,US8326964058,0.02099023780405782
2021,US84265V1052,0.016284316070630318
2021,US8760301072,0.01147420354909485
2021,US8910921084,0.026596710116700794
2022,CA2918434077,0.040531005077711145
2022,CA59162N1096,0.06377195658223779
2022,CA8029121057,0.08024516123290078
2022,CA8849038085,0.027174113662612995
2022,GB0022569080,0.014902629548918222
2022,US00507V1098,0.0047930826925854835
2022,US0584981064,0.005914413537449826
2022,US0718131099,0.008071649180900899
2022,US09062X1037,0.05795665865520322
2022,US12572Q1058,0.10073309562332497
2022,US1258961002,0.014544535333630926
2022,US1270971039,0.03756115225903236
2022,US1890541097,0.08978444336518547
2022,US25746U1097,0.05233836299760887
2022,US3029411093,0.03579986531026439
2022,US3379321074,0.042592599653768284
2022,US4180561072,0.006183890608789258
2022,US4278661081,0.027574776286839915
2022,US4404521001,0.0020301345931351203
2022,US4878361082,0.014915447189315357
2022,US5324571083,0.041278799440211386
2022,US55261F1049,0.04381935066843774
2022,US57667L1070,0.013760486876826124
2022,US58933Y1055,0.0013861096368287672
2022,US6516391066,0.015342623699570805
2022,US65339F1012,0.014073848658181618
2022,US74460D1090,0.0020837736902241523
2022,US75886F1075,0.03666501062948632
2022,US7611521078,0.004985321431628795
2022,US8326964058,0.07261545202717665
2022,US8425871071,0.003587767088997387
2022,US84265V1052,0.011444328527418994
2022,US92343V1044,0.011538154233595967
2023,CA2918434077,0.03131493125370308
2023,CA39138C1068,0.027016688529743992
2023,CA59162N1096,0.044282211362501496
2023,CA8029121057,0.09105739790924589
2023,GB0022569080,0.003920610369950572
2023,US04621X1081,0.0008962862202633817
2023,US09062X1037,0.04979760333997279
2023,US0936711052,0.004836765975826487
2023,US12572Q1058,0.10803635529988068
2023,US1258961002,0.02776847486439757
2023,US1270971039,0.051447427774253984
2023,US1890541097,0.037656229584714734
2023,US2091151041,0.004474914702350876
2023,US26441C2044,0.012795484757631892
2023,US3029411093,0.07468445195780997
2023,US3379321074,0.03532014680250291
2023,US3755581036,0.018951868077741806
2023,US4180561072,0.013219522469646834
2023,US4278661081,0.052487348051247065
2023,US4404521001,0.06262092815853502
2023,US4878361082,0.01700819269299265
2023,US5324571083,0.030858557150500728
2023,US55261F1049,0.01594637087733036
2023,US57667L1070,0.00916568395494805
2023,US65339F1012,0.021996936578481542
2023,US6668071029,0.02279774910226235
2023,US69331C1080,0.0029996689196119136
2023,US7433151039,0.0005142588901994137
2023,US75886F1075,0.06803264983613266
2023,US8326964058,0.03539635256703916
2023,US8425871071,0.00552449252594647
2023,US92343V1044,0.01717343944263375
2024,CA2918434077,0.04249986265694259
2024,CA39138C1068,0.009615511846999655
2024,CA8029121057,0.10011079954087063
2024,GB0022569080,0.01194742376189558
2024,US02079K3059,0.005175858447700865
2024,US03940R1077,0.008400765615515346
2024,US09062X1037,0.05670315650787125
2024,US12572Q1058,0.12423323887878145
2024,US1258961002,0.09178258861940303
2024,US1270971039,0.052213780548355106
2024,US1890541097,0.027182818600517935
2024,US2091151041,0.0022992252726373895
2024,US2566771059,0.021768759937093606
2024,US2855121099,0.003939818265440998
2024,US3029411093,0.06655875218947883
2024,US3379321074,0.023222795608340823
2024,US3755581036,0.055021311685055196
2024,US4180561072,0.010633331181659902
2024,US4278661081,0.053268102448757924
2024,US4404521001,0.07580974895789358
2024,US4878361082,0.014599341692806139
2024,US5324571083,0.023388670741322816
2024,US55261F1049,0.008213162265295023
2024,US57667L1070,0.00656974509668383
2024,US65339F1012,0.00026466775945962323
2024,US69331C1080,0.004356926679049835
2024,US75886F1075,0.04899143715800288
2024,US8326964058,0.02547001793397507
2024,US8425871071,0.018376672451641173
2024,US9291601097,0.007381707650551884
